,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_model__C,param_model__penalty,param_pca,param_scale,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
25,6.04713265101,0.0284693241119,0.625113510241,0.648509557818,0.01,l1,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'model__C': 0.01, 'model__penalty': 'l1', 'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",19,0.562802663438,0.661419706372,0.650749205388,0.644003026863,0.661798092932,0.640105940219,4.10085512549,0.0160079660905,0.0442940169256,0.00926645465599
26,8.03302137057,0.037876367569,0.492079507618,0.487174343939,0.01,l1,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'model__C': 0.01, 'model__penalty': 'l1', 'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",71,0.532006658596,0.526865445739,0.466399273498,0.466439651911,0.477826547601,0.468217934166,6.53443297082,0.0167653168009,0.0286176868959,0.0280752351556
27,13.7767465909,0.0142332712809,0.587806477651,0.600897974442,0.01,l2,,,"{'model__C': 0.01, 'model__penalty': 'l2', 'pca': None, 'scale': None}",36,0.58338377724,0.600196761011,0.582942333888,0.603934922437,0.597093991221,0.598562239879,1.43366713378,0.00179800809562,0.00656948780711,0.00224873366935
28,6.95127264659,0.0116453170776,0.627812531531,0.654500327114,0.01,l2,,"StandardScaler(copy=True, with_mean=True, with_std=True)","{'model__C': 0.01, 'model__penalty': 'l2', 'pca': None, 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",15,0.559246368039,0.665468442561,0.6558952626,0.65020809686,0.668306341759,0.647824441922,0.126424446329,0.00152358935116,0.0487512703116,0.00781644079509
29,3.62281394005,0.00947403907776,0.532539602462,0.50535999809,0.01,l2,,"RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'model__C': 0.01, 'model__penalty': 'l2', 'pca': None, 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",65,0.562273002421,0.497124262146,0.508248827002,0.499091940976,0.527092477675,0.519863791146,2.13486209059,0.000477188616611,0.0223893274542,0.0102871424529
30,4.2532787323,0.0136962731679,0.57294924831,0.586608475405,0.01,l2,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",,"{'model__C': 0.01, 'model__penalty': 'l2', 'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'scale': None}",56,0.583913438257,0.593007416377,0.566444679885,0.583957623912,0.568487967307,0.582860385925,0.116851101752,0.00460412476575,0.00779818120906,0.00454685363535
31,1.8491247495,0.0144286950429,0.631167389769,0.640753000803,0.01,l2,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'model__C': 0.01, 'model__penalty': 'l2', 'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",6,0.601770581114,0.652716815499,0.641213864084,0.636738554673,0.650522173452,0.632803632236,0.730583708633,0.00127233881101,0.0211327144452,0.00861086717311
32,2.34413862228,0.013480981191,0.492079507618,0.487174343939,0.01,l2,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'model__C': 0.01, 'model__penalty': 'l2', 'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",71,0.532006658596,0.526865445739,0.466399273498,0.466439651911,0.477826547601,0.468217934166,0.686820910579,0.00348128451962,0.0286176868959,0.0280752351556
33,4.44814427694,0.0079464117686,0.573050146302,0.586646311197,0.01,l2,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",,"{'model__C': 0.01, 'model__penalty': 'l2', 'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'scale': None}",49,0.583989104116,0.593007416377,0.566671711821,0.584146802876,0.568487967307,0.58278471434,0.164422651359,0.000898235583189,0.00777105039442,0.00453222282633
34,3.46370498339,0.0169490178426,0.61782363031,0.649051891844,0.01,l2,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'model__C': 0.01, 'model__penalty': 'l2', 'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",21,0.543129539952,0.662252156803,0.650673528076,0.644116534241,0.659679128197,0.640786984487,1.3795535971,0.00504727303999,0.0529484835505,0.00943245184241
35,2.77173829079,0.0139640172323,0.492079507618,0.487174343939,0.01,l2,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'model__C': 0.01, 'model__penalty': 'l2', 'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",71,0.532006658596,0.526865445739,0.466399273498,0.466439651911,0.477826547601,0.468217934166,0.845448141178,0.0017509996789,0.0286176868959,0.0280752351556
36,6.30932831764,0.00212033589681,0.588664110584,0.599157523208,1.0,l1,,,"{'model__C': 1.0, 'model__penalty': 'l1', 'pca': None, 'scale': None}",28,0.587696731235,0.600007567731,0.586423490238,0.601891789633,0.591872256697,0.595573212259,0.0194096317778,6.27019206561e-05,0.00232721047216,0.00264865208202
37,6.61018466949,0.0103359222412,0.630789022298,0.655875070531,1.0,l1,,"StandardScaler(copy=True, with_mean=True, with_std=True)","{'model__C': 1.0, 'model__penalty': 'l1', 'pca': None, 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",11,0.56772094431,0.66717118208,0.657333131527,0.651759364359,0.667322536703,0.648694665153,0.20568809875,0.00264281154313,0.0447852963995,0.00808495299522
38,3.57700490952,0.009250720342,0.536323277167,0.50841208441,1.0,l1,,"RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'model__C': 1.0, 'model__penalty': 'l1', 'pca': None, 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",59,0.562273002421,0.49708642349,0.508248827002,0.499091940976,0.538444074466,0.529057888763,2.58329567355,0.000741809881069,0.0221064751301,0.0146217293354
39,3.95530033112,0.00988936424255,0.58039047523,0.590909216374,1.0,l1,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",,"{'model__C': 1.0, 'model__penalty': 'l1', 'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'scale': None}",42,0.587242736077,0.59588315423,0.577720599364,0.590314037079,0.576207053125,0.586530457813,0.100757871177,0.00566510092194,0.00488488250815,0.00384134623653
40,1.43313201269,0.0144102573395,0.631016042781,0.640034106425,1.0,l1,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'model__C': 1.0, 'model__penalty': 'l1', 'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",7,0.600862590799,0.652149235659,0.641970637203,0.635679152478,0.650219464205,0.632273931139,0.468561722918,0.00141947711894,0.0215875911974,0.00867875376442
41,2.30995726585,0.0191083749135,0.492079507618,0.487174343939,1.0,l1,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'model__C': 1.0, 'model__penalty': 'l1', 'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",71,0.532006658596,0.526865445739,0.466399273498,0.466439651911,0.477826547601,0.468217934166,1.20706153583,0.0102937873926,0.0286176868959,0.0280752351556
42,5.76760109266,0.00742355982463,0.580365250732,0.590896605398,1.0,l1,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",,"{'model__C': 1.0, 'model__penalty': 'l1', 'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'scale': None}",43,0.587242736077,0.595920992886,0.57756924474,0.590314037079,0.576282730437,0.586454786228,0.0189695807144,0.00145600607164,0.00489176053409,0.00388645566981
43,4.20320264498,0.0144757429759,0.617369589345,0.648812264203,1.0,l1,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'model__C': 1.0, 'model__penalty': 'l1', 'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",25,0.542675544794,0.662214318147,0.650068109581,0.643662504729,0.65937641895,0.640559969731,1.88406536221,0.000598564244908,0.0529571752136,0.00956095247366
44,3.0942560037,0.0151805877686,0.492079507618,0.487174343939,1.0,l1,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'model__C': 1.0, 'model__penalty': 'l1', 'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",71,0.532006658596,0.526865445739,0.466399273498,0.466439651911,0.477826547601,0.468217934166,1.67290201025,0.00164682144963,0.0286176868959,0.0280752351556
45,4.53357028961,0.00304396947225,0.587882151145,0.600897975397,1.0,l2,,,"{'model__C': 1.0, 'model__penalty': 'l2', 'pca': None, 'scale': None}",34,0.583459443099,0.600234599667,0.5830180112,0.603972758229,0.597169668533,0.598486568294,0.0714423112123,0.00055549848492,0.00656949037735,0.00228832114902
46,4.7386756738,0.00997463862101,0.627635960044,0.655042648732,1.0,l2,,"StandardScaler(copy=True, with_mean=True, with_std=True)","{'model__C': 1.0, 'model__penalty': 'l2', 'pca': None, 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",16,0.558792372881,0.665808990465,0.65665203572,0.650624290579,0.667473891327,0.648694665153,0.0532308846664,0.00241287568314,0.0488834960889,0.00765360260683
47,2.6638294061,0.00947197278341,0.532489153466,0.505334774228,1.0,l2,,"RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'model__C': 1.0, 'model__penalty': 'l2', 'pca': None, 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",68,0.562273002421,0.497124262146,0.508248827002,0.499091940976,0.526941123051,0.519788119561,1.84019991764,0.000850890631066,0.0224017115059,0.010251579829
48,2.93090756734,0.00718641281128,0.572974472808,0.586671535059,1.0,l2,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",,"{'model__C': 1.0, 'model__penalty': 'l2', 'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'scale': None}",55,0.583913438257,0.593007416377,0.566596034509,0.584108967083,0.568412289995,0.582898221718,0.10584769602,0.000370308546262,0.00777105576863,0.00450732885695
49,1.83872302373,0.0135762691498,0.630965593785,0.640513359799,1.0,l2,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'model__C': 1.0, 'model__penalty': 'l2', 'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",10,0.600181598063,0.652149235659,0.642576055699,0.636625047295,0.650143786893,0.632765796443,0.803147076555,0.000691499403345,0.0219873491641,0.00837729708025
50,2.22438041369,0.01309466362,0.492079507618,0.487174343939,1.0,l2,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'model__C': 1.0, 'model__penalty': 'l2', 'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",71,0.532006658596,0.526865445739,0.466399273498,0.466439651911,0.477826547601,0.468217934166,0.64347636538,0.00220273077108,0.0286176868959,0.0280752351556
51,4.3335630099,0.00958164532979,0.573024921804,0.586633700221,1.0,l2,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",,"{'model__C': 1.0, 'model__penalty': 'l2', 'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'scale': None}",51,0.583837772397,0.593045255033,0.566747389133,0.58407113129,0.568487967307,0.58278471434,0.0382127829764,0.00324358088762,0.00767936370524,0.00456397074707
52,3.61828994751,0.0130883852641,0.617546160831,0.648824878043,1.0,l2,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'model__C': 1.0, 'model__penalty': 'l2', 'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",22,0.542675544794,0.662289995459,0.650522173452,0.643700340522,0.659452096262,0.640484298146,1.26558578954,0.000519276918068,0.0530708837945,0.00961137424889
53,2.6478073597,0.0134150187174,0.492079507618,0.487174343939,1.0,l2,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'model__C': 1.0, 'model__penalty': 'l2', 'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",71,0.532006658596,0.526865445739,0.466399273498,0.466439651911,0.477826547601,0.468217934166,0.971711010073,0.000932606250892,0.0286176868959,0.0280752351556
54,6.1737233003,0.00236733754476,0.588613661588,0.599107076439,100.0,l1,,,"{'model__C': 100.0, 'model__penalty': 'l1', 'pca': None, 'scale': None}",29,0.587772397094,0.600045406387,0.586272135614,0.601816118048,0.591796579386,0.595459704881,0.0470527149872,0.000544147751211,0.00233243215364,0.00267847523868
55,6.54304607709,0.0104172229767,0.630612450812,0.655875069576,100.0,l1,,"StandardScaler(copy=True, with_mean=True, with_std=True)","{'model__C': 100.0, 'model__penalty': 'l1', 'pca': None, 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",12,0.567493946731,0.667133343424,0.656954744967,0.651872871737,0.667398214015,0.648618993568,0.225463883656,0.00130433446526,0.0448380533727,0.00807087266262
56,3.61161661148,0.00849771499634,0.536298052669,0.508424696341,100.0,l1,,"RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'model__C': 100.0, 'model__penalty': 'l1', 'pca': None, 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",60,0.562273002421,0.49708642349,0.508248827002,0.499091940976,0.538368397155,0.529095724555,2.76186295927,0.000160121581657,0.0221040838586,0.014639537349
57,4.007791996,0.00619037946065,0.580340026233,0.590833544789,100.0,l1,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",,"{'model__C': 100.0, 'model__penalty': 'l1', 'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'scale': None}",44,0.587242736077,0.59588315423,0.57756924474,0.590314037079,0.576207053125,0.586303443057,0.0702940708894,0.0005728643089,0.00491289658145,0.00392811513205
58,1.48736707369,0.0201632181803,0.631470083745,0.640866505317,100.0,l1,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'model__C': 100.0, 'model__penalty': 'l1', 'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",4,0.601694915254,0.652603299531,0.641894959891,0.636398032539,0.6508248827,0.633598183882,0.392192591632,0.0109445869117,0.0213690743427,0.0083775112428
59,2.15059097608,0.0148056348165,0.492079507618,0.487174343939,100.0,l1,"PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'model__C': 100.0, 'model__penalty': 'l1', 'pca': PCA(copy=True, iterated_power='auto', n_components=20, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",71,0.532006658596,0.526865445739,0.466399273498,0.466439651911,0.477826547601,0.468217934166,1.23186028952,0.00250133378325,0.0286176868959,0.0280752351556
60,5.38581975301,0.0086096127828,0.58039047523,0.59078309802,100.0,l1,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",,"{'model__C': 100.0, 'model__penalty': 'l1', 'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'scale': None}",38,0.587394067797,0.595920992886,0.577493567428,0.590124858116,0.576282730437,0.586303443057,0.0358762507683,0.00246138393077,0.00497726917703,0.00395383999067
61,4.16066368421,0.0135096708934,0.617243466855,0.648824878043,100.0,l1,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","StandardScaler(copy=True, with_mean=True, with_std=True)","{'model__C': 100.0, 'model__penalty': 'l1', 'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",26,0.542070217918,0.662289995459,0.650219464205,0.643700340522,0.659452096262,0.640484298146,1.87664946482,0.000552053790909,0.0532929876321,0.00961137424889
62,3.08501156171,0.0173143545787,0.492079507618,0.487174343939,100.0,l1,"PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)","RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'model__C': 100.0, 'model__penalty': 'l1', 'pca': PCA(copy=True, iterated_power='auto', n_components=40, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",71,0.532006658596,0.526865445739,0.466399273498,0.466439651911,0.477826547601,0.468217934166,1.58853830779,0.00485992522612,0.0286176868959,0.0280752351556
63,4.45280766487,0.0021493434906,0.588159620624,0.600797077086,100.0,l2,,,"{'model__C': 100.0, 'model__penalty': 'l2', 'pca': None, 'scale': None}",33,0.583535108959,0.600121083699,0.583169365824,0.603821415059,0.597775087029,0.598448732501,0.0591897522869,0.000110803009322,0.00680054366509,0.00224486892877
64,4.56698330243,0.0093830426534,0.627610735546,0.655030035847,100.0,l2,,"StandardScaler(copy=True, with_mean=True, with_std=True)","{'model__C': 100.0, 'model__penalty': 'l2', 'pca': None, 'scale': StandardScaler(copy=True, with_mean=True, with_std=True)}",17,0.558792372881,0.665771151809,0.656576358408,0.650624290579,0.667473891327,0.648694665153,0.0902433103936,0.000696928034535,0.0488685341568,0.00763586025054
65,2.76114869118,0.0089070002238,0.532489153466,0.505334774228,100.0,l2,,"RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)","{'model__C': 100.0, 'model__penalty': 'l2', 'pca': None, 'scale': RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
       with_scaling=True)}",68,0.562273002421,0.497124262146,0.508248827002,0.499091940976,0.526941123051,0.519788119561,1.60187729807,0.000262476321674,0.0224017115059,0.010251579829
